time,open,high,low,close,tick_volume,spread,real_volume
2025-10-03 07:12:00,3844.57,3845.75,3843.22,3843.89,605,33,0
2025-10-03 07:18:00,3843.92,3845.56,3843.57,3845.4,454,43,0
2025-10-03 07:24:00,3845.43,3848.16,3844.75,3844.75,853,37,0
2025-10-03 07:30:00,3844.68,3845.55,3843.44,3845.41,754,39,0
2025-10-03 07:36:00,3845.26,3845.82,3843.04,3844.52,674,38,0
2025-10-03 07:42:00,3844.59,3845.38,3843.87,3844.37,616,37,0
2025-10-03 07:48:00,3844.36,3845.18,3843.37,3843.71,519,41,0
2025-10-03 07:54:00,3843.79,3844.75,3843.41,3843.88,412,43,0
2025-10-03 08:00:00,3844.08,3846.7,3843.81,3846.69,590,42,0
2025-10-03 08:06:00,3846.4,3848.14,3844.55,3847.06,952,39,0
2025-10-03 08:12:00,3847.08,3852.93,3846.93,3852.77,1143,33,0
2025-10-03 08:18:00,3852.8,3855.29,3851.63,3852.92,1173,36,0
2025-10-03 08:24:00,3852.91,3854.56,3852.37,3854.07,744,36,0
2025-10-03 08:30:00,3854.11,3857.79,3854.08,3855.83,1193,36,0
2025-10-03 08:36:00,3855.81,3857.49,3855.07,3855.84,822,32,0
2025-10-03 08:42:00,3855.75,3855.83,3853.64,3853.67,744,36,0
2025-10-03 08:48:00,3853.63,3859.08,3853.34,3857.02,1027,36,0
2025-10-03 08:54:00,3856.9,3857.35,3854.32,3854.98,711,41,0
2025-10-03 09:00:00,3854.99,3855.03,3850.85,3853.65,1244,38,0
2025-10-03 09:06:00,3853.7,3858.62,3853.57,3858.35,1184,36,0
2025-10-03 09:12:00,3858.34,3860.06,3857.82,3859.65,904,37,0
2025-10-03 09:18:00,3859.62,3860.22,3858.36,3859.06,783,39,0
2025-10-03 09:24:00,3859.09,3860.6,3858.34,3860.6,713,39,0
2025-10-03 09:30:00,3860.56,3860.85,3857.51,3859.3,1004,38,0
2025-10-03 09:36:00,3859.28,3860.75,3858.84,3859.8,727,36,0
2025-10-03 09:42:00,3859.8,3859.89,3856.22,3856.56,890,34,0
2025-10-03 09:48:00,3856.51,3858.63,3855.18,3858.63,877,34,0
